,container,first_date,first_location,first_status,last_date,last_location,last_status
1061,HLXU8759546,2019-04-14 03:32:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1062,HLXU8760763,2019-04-03 20:44:00,CALLAO,Gate out empty,2019-04-30 02:00:00,ALGECIRAS,Vessel arrival
1063,HLXU8760927,2019-04-05 11:52:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1064,HLXU8761311,2019-04-14 12:13:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1065,HLXU8761728,2019-04-14 11:38:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1066,HLXU8762046,2019-04-05 12:07:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1067,HLXU8770376,2019-04-05 22:48:00,CALLAO,Gate out empty,2019-04-30 16:00:00,ROTTERDAM,Vessel arrival
1068,HLXU8773170,2019-04-06 01:12:00,CALLAO,Gate out empty,2019-04-30 16:00:00,ROTTERDAM,Vessel arrival
1069,HLXU8774010,2019-04-12 23:44:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
1070,HLBU9048864,2019-04-11 22:37:00,CALLAO,Gate out empty,2019-05-07 02:00:00,ALGECIRAS,Vessel arrival
1071,HLBU9128189,2019-04-13 12:25:00,SAN ANTONIO,Gate out empty,2019-05-23 06:00:00,QINGDAO,Vessel arrival
1072,HLBU9213486,2019-04-13 12:07:00,SAN ANTONIO,Gate out empty,2019-05-23 06:00:00,QINGDAO,Vessel arrival
1073,HLBU9194257,2019-04-13 11:29:00,SAN ANTONIO,Gate out empty,2019-05-23 06:00:00,QINGDAO,Vessel arrival
1074,HLXU8714006,2019-04-16 12:03:00,SAN ANTONIO,Gate out empty,2019-05-21 06:00:00,SAINT PETERSBURG,Vessel arrival
1075,UAEU1260049,2019-03-26 22:07:00,GUAYAQUIL,Gate out empty,2019-04-14 08:00:00,PUNTA ARENAS,Vessel arrival
1076,HLBU9118088,2019-04-13 09:51:00,TALCAHUANO,Gate out empty,2019-05-29 00:00:00,KLAIPEDA,Discharge
1077,HAMU1124340,2019-04-05 10:20:00,CALLAO,Gate out empty,2019-05-05 11:00:00,SANTOS,Vessel arrival
1078,HLXU8297772,2019-04-15 09:09:00,CALLAO,Gate out empty,2019-04-25 15:00:00,SAN ANTONIO,Vessel arrival
1079,HLBU1292540,2019-04-11 12:33:00,CALLAO,Gate out empty,2019-04-22 20:00:00,GUAYAQUIL,Vessel arrival
1080,UACU3884704,2019-04-09 13:30:00,CALLAO,Gate out empty,2019-04-22 08:00:00,PUERTO ANGAMOS,Vessel arrival
1081,UACU3420128,2019-04-11 14:08:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
1082,HAMU1078060,2019-04-10 13:17:00,CALLAO,Gate out empty,2019-04-19 17:00:00,BUENAVENTURA,Vessel arrival
1083,HLXU3236075,2019-04-09 16:44:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
1084,UACU3480976,2019-04-11 11:02:00,CALLAO,Gate out empty,2019-04-19 17:00:00,BUENAVENTURA,Vessel arrival
1085,UACU3454318,2019-04-16 11:37:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
1086,HLXU8150539,2019-04-08 16:35:00,CALLAO,Gate out empty,2019-05-03 15:00:00,BUENAVENTURA,Vessel arrival
1087,TGBU2620979,2019-04-11 23:38:00,CALLAO,Gate out empty,2019-05-07 07:00:00,ROTTERDAM,Vessel arrival
1088,UACU3999679,2019-04-11 16:18:00,CALLAO,Gate out empty,2019-05-21 00:00:00,KOBE,Discharge
1089,CPSU1773271,2019-04-10 12:48:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
1090,HLBU1106310,2019-04-11 10:53:00,CALLAO,Gate out empty,2019-05-03 19:00:00,BARRANQUILLA,Vessel arrival
1091,CPSU1766462,2019-04-10 16:21:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
1092,HLBU1179261,2019-04-16 11:37:00,CALLAO,Gate out empty,2019-05-18 06:00:00,HAMBURG,Vessel arrival
1093,UACU4132194,2019-04-06 09:49:00,CALLAO,Gate out empty,2019-05-26 19:00:00,SANTOS,Vessel arrival
1094,HLBU2238190,2019-04-11 11:51:00,CALLAO,Gate out empty,2019-04-20 10:00:00,GUAYAQUIL,Vessel arrival
1095,UACU8528075,2019-04-13 18:08:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
1096,TEMU7429815,2019-04-15 16:02:00,SAN ANTONIO,Gate out empty,2019-05-17 00:00:00,"PACOIMA, CA",Arrival in
1097,HLBU2029693,2019-04-08 14:39:00,SAN ANTONIO,Gate out empty,2019-05-08 07:00:00,"SAVANNAH, GA",Vessel arrival
1098,HLBU1061279,2019-04-09 16:31:00,SAN ANTONIO,Gate out empty,2019-05-09 07:00:00,"NEW YORK, NY",Vessel arrival
1099,HLBU1539985,2019-02-26 16:35:00,"HOUSTON, TX",Gate out empty,2019-04-14 08:00:00,PUNTA ARENAS,Vessel arrival
1100,HLBU2057463,2019-04-08 16:42:00,SAN ANTONIO,Gate out empty,2019-05-17 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1101,UACU6062590,2019-04-16 01:31:00,SAN ANTONIO,Vessel departure,2019-05-17 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1102,UACU5140039,2019-04-10 13:37:00,SAN ANTONIO,Gate out empty,2019-04-22 20:00:00,GUAYAQUIL,Vessel arrival
1103,TEMU1465522,2019-04-12 20:24:00,SAN VICENTE,Gate out empty,2019-05-12 19:00:00,SANTOS,Vessel arrival
1104,UACU8191050,2019-04-08 17:00:00,SAN ANTONIO,Gate out empty,2019-05-19 07:00:00,"OAKLAND, CA",Vessel arrival
1105,TGHU6210906,2019-04-09 19:21:00,SAN ANTONIO,Gate out empty,2019-05-25 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1106,HLXU8627576,2019-04-13 12:29:00,SAN ANTONIO,Gate out empty,2019-05-23 07:00:00,GDYNIA,Vessel arrival
1107,HLXU8602454,2019-04-16 18:35:00,SAN ANTONIO,Arrival in,2019-05-11 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1108,TGBU5799683,2019-04-21 18:30:00,SAN ANTONIO,Loading,2019-05-09 07:00:00,"NEW YORK, NY",Discharge
1109,HLXU8350413,2019-04-16 13:31:00,SAN VICENTE,Gate out empty,2019-05-17 11:00:00,"ALTAMIRA, TAM",Vessel arrival
1110,HLBU1805540,2019-04-09 17:50:00,SAN ANTONIO,Gate out empty,2019-04-29 07:00:00,"PORT EVERGLADES, FL",Vessel arrival
1111,UACU3663663,2019-04-13 13:53:00,SAN ANTONIO,Departure from,2019-05-08 18:00:00,ITAPOA,Vessel arrival
1112,HLBU2241090,2019-04-15 14:33:00,SAN ANTONIO,Gate out empty,2019-04-26 10:00:00,CALLAO,Vessel arrival
1113,UACU3796706,2019-04-11 16:43:00,SAN ANTONIO,Gate out empty,2019-06-07 09:00:00,YANTAI,Vessel arrival
1114,UACU8499418,2019-04-16 09:53:00,SAN ANTONIO,Gate out empty,2019-05-09 07:00:00,"NEW YORK, NY",Vessel arrival
1115,HLBU1096146,2019-04-11 16:57:00,SAN ANTONIO,Gate out empty,2019-05-09 00:00:00,ESCUINTLA,Arrival in
1116,UACU6040728,2019-03-13 10:19:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1117,HLBU1476866,2019-03-20 13:07:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1118,HLXU6311383,2019-03-20 12:16:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1119,HLXU6479037,2019-03-21 10:27:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1120,TGBU6083245,2019-03-20 12:09:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1121,UACU5241332,2019-03-20 13:36:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1122,UACU5674414,2019-03-19 16:44:00,IQUIQUE,Gate out empty,2019-04-19 01:00:00,MARIEL,Vessel arrival
1123,HLXU1263282,2019-03-11 11:46:00,IQUIQUE,Gate out empty,2019-05-04 23:00:00,LIVERPOOL,Vessel arrival
1124,UACU4076594,2019-03-11 11:46:00,IQUIQUE,Gate out empty,2019-05-04 23:00:00,LIVERPOOL,Vessel arrival
1125,TGHU0603640,2019-03-25 11:30:00,IQUIQUE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
1126,TGHU1459753,2019-03-25 11:28:00,IQUIQUE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
1127,TGHU3650500,2019-03-25 11:28:00,IQUIQUE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
1128,UACU3406686,2019-03-25 11:30:00,IQUIQUE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
1129,UACU3487008,2019-03-25 11:42:00,IQUIQUE,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
1130,HLBU8072486,2019-03-18 16:42:00,ARICA,Gate out empty,2019-06-15 06:00:00,FREMANTLE,Vessel arrival
1131,HLBU8100870,2019-03-18 16:48:00,ARICA,Gate out empty,2019-06-15 06:00:00,FREMANTLE,Vessel arrival
1132,HLXU8346630,2019-03-18 15:25:00,IQUIQUE,Gate out empty,2019-05-08 00:00:00,"EDMONTON, AB",Arrival in
1133,TGHU8938320,2019-03-18 12:28:00,IQUIQUE,Gate out empty,2019-05-08 00:00:00,"EDMONTON, AB",Arrival in
1134,HLBU1482730,2019-03-12 17:36:00,SANTA CRUZ,Gate out empty,2019-04-22 19:00:00,"CHARLESTON, SC",Vessel arrival
1135,GATU1357542,2019-03-12 09:54:00,IQUIQUE,Gate out empty,2019-04-19 11:00:00,"ALTAMIRA, TAM",Vessel arrival
1136,TGHU1223182,2019-03-12 09:54:00,IQUIQUE,Gate out empty,2019-04-19 11:00:00,"ALTAMIRA, TAM",Vessel arrival
1137,UACU3996411,2019-03-12 10:01:00,IQUIQUE,Gate out empty,2019-04-19 11:00:00,"ALTAMIRA, TAM",Vessel arrival
1138,HLBU1294497,2019-04-11 19:56:00,CALLAO,Gate out empty,2019-04-22 15:00:00,SAN ANTONIO,Vessel arrival
1139,HLBU1702860,2019-04-08 16:14:00,CALLAO,Gate out empty,2019-04-30 14:00:00,"LOS ANGELES, CA",Vessel arrival
1140,HLBU1504145,2019-04-13 10:37:00,CALLAO,Gate out empty,2019-05-09 03:00:00,"VERACRUZ, VER",Vessel arrival
1141,TGBU2214917,2019-04-13 08:26:00,CALLAO,Gate out empty,2019-05-17 00:01:00,CALDERA,Vessel arrival
1142,HLXU5320098,2019-04-12 16:16:00,CALLAO,Gate out empty,2019-04-28 23:00:00,ANTOFAGASTA,Vessel arrival
1143,UACU4123891,2019-04-13 09:47:00,CALLAO,Gate out empty,2019-05-25 19:00:00,RIO DE JANEIRO,Vessel arrival
1144,UACU3921813,2019-04-16 15:06:00,CALLAO,Gate out empty,2019-05-07 18:00:00,PUERTO QUETZAL,Vessel arrival
1145,HLXU3187290,2019-04-11 14:45:00,CALLAO,Gate out empty,2019-05-20 06:00:00,FOS SUR MER,Vessel arrival
1146,HLBU1488419,2019-04-13 14:54:00,CALLAO,Gate out empty,2019-05-10 00:01:00,CALDERA,Vessel arrival
1147,UACU3460120,2019-04-15 09:38:00,CALLAO,Gate out empty,2019-05-08 07:00:00,"SAVANNAH, GA",Vessel arrival
1148,HLXU3504727,2019-04-04 12:40:00,CALLAO,Gate out empty,2019-05-17 00:00:00,LIANYUNGANG,Discharge
1149,HLBU2264856,2019-04-06 12:01:00,CALLAO,Gate out empty,2019-04-17 14:00:00,"MANZANILLO, COL (MX)",Vessel arrival
1150,UASU1071878,2019-04-02 09:17:00,CALLAO,Gate out empty,2019-04-22 20:00:00,GUAYAQUIL,Vessel arrival
1151,HLBU2118147,2019-04-10 12:10:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
1152,HLBU2191805,2019-04-10 12:30:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
1153,UACU4791334,2019-04-09 18:51:00,CALLAO,Gate out empty,2019-05-09 05:00:00,LONDON GATEWAY PORT,Vessel arrival
1154,TGBU5942726,2019-04-12 12:14:00,CALLAO,Gate out empty,2019-04-30 14:00:00,"LOS ANGELES, CA",Vessel arrival
1155,XINU1119269,2019-04-11 11:25:00,CALLAO,Gate out empty,2019-05-11 00:00:00,"MONTREAL, QC",Arrival in
1156,HLBU1444093,2019-04-06 09:42:00,CALLAO,Gate out empty,2019-05-15 00:00:00,"PRATO, PO",Arrival in
1157,HLXU1262141,2019-04-03 14:56:00,CALLAO,Gate out empty,2019-05-13 00:00:00,JEBSHEIM,Arrival in
1158,TGHU0188003,2019-04-16 13:30:00,CALLAO,Gate out empty,2019-06-15 06:00:00,BUSAN,Vessel arrival
1159,UACU3393090,2019-04-15 17:48:00,CALLAO,Gate out empty,2019-05-07 08:00:00,"LOS ANGELES, CA",Vessel arrival
1160,UACU4049881,2019-04-04 14:29:00,CALLAO,Gate out empty,2019-04-26 15:00:00,BUENAVENTURA,Vessel arrival
1161,UACU3658991,2019-04-09 15:53:00,CALLAO,Gate out empty,2019-05-26 19:00:00,SANTOS,Vessel arrival
1162,HLBU1434074,2019-03-16 13:46:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,SENS,Arrival in
1163,HLBU1616926,2019-03-21 12:06:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,SENS,Arrival in
1164,HLXU8491237,2019-03-16 14:08:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,SENS,Arrival in
1165,HLBU1755984,2019-03-16 13:47:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1166,HLBU1928673,2019-03-16 11:40:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1167,HLBU2166295,2019-03-16 13:52:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1168,HLXU6363319,2019-03-16 14:04:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1169,HLXU8463507,2019-03-16 14:07:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1170,UACU5090977,2019-03-16 14:07:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1171,UACU5281607,2019-03-16 14:42:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1172,UACU5329871,2019-03-16 13:59:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1173,HLXU8519313,2019-03-16 12:04:00,SAN ANTONIO,Gate out empty,2019-05-03 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
1174,HAMU1088900,2019-04-16 18:48:00,CALLAO,Gate out empty,2019-05-28 00:00:00,KOBE,Discharge
1175,HLBU1180555,2019-04-03 13:53:00,CALLAO,Gate out empty,2019-06-01 06:00:00,BUSAN,Vessel arrival
1176,HLXU8465270,2019-04-15 11:10:00,CALLAO,Gate out empty,2019-04-25 15:00:00,SAN ANTONIO,Vessel arrival
1177,HLXU3185949,2019-04-12 09:24:00,CALLAO,Gate out empty,2019-04-20 10:00:00,GUAYAQUIL,Vessel arrival
1178,UACU3807992,2019-04-17 09:22:00,CALLAO,Gate out empty,2019-06-15 06:00:00,BUSAN,Vessel arrival
1179,HLXU1051489,2019-04-13 14:52:00,CALLAO,Gate out empty,2019-05-08 17:00:00,"SEATTLE, WA",Vessel arrival
1180,HLXU3285568,2019-04-11 13:52:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
1181,HLXU3163528,2019-04-10 21:00:00,CALLAO,Gate out empty,2019-04-26 12:00:00,CAUCEDO,Vessel arrival
1182,HLBU1026508,2019-04-16 16:46:00,CALLAO,Gate out empty,2019-05-10 15:00:00,BUENAVENTURA,Vessel arrival
1183,UACU4086798,2019-04-17 09:28:00,CALLAO,Gate out empty,2019-06-15 06:00:00,BUSAN,Vessel arrival
1184,HLXU1340563,2019-04-12 14:28:00,CALLAO,Gate out empty,2019-04-20 10:00:00,GUAYAQUIL,Vessel arrival
1185,UACU3594393,2019-04-12 12:22:00,CALLAO,Gate out empty,2019-04-20 10:00:00,GUAYAQUIL,Vessel arrival
1186,TEMU1478601,2019-04-16 19:11:00,CALLAO,Gate out empty,2019-05-28 00:00:00,KOBE,Discharge
1187,HAMU1073412,2019-04-13 08:30:00,CALLAO,Gate out empty,2019-05-17 00:01:00,CALDERA,Vessel arrival
1188,HLXU1333590,2019-04-17 11:16:00,CALLAO,Gate out empty,2019-05-16 06:30:00,"NEW YORK, NY",Vessel arrival
1189,HLBU1246626,2019-04-03 08:56:00,CALLAO,Gate out empty,2019-05-08 13:00:00,GENOA,Vessel arrival
1190,HLXU8280770,2019-04-03 21:22:00,CALLAO,Gate out empty,2019-05-08 17:00:00,SHANGHAI,Vessel arrival
1191,HLXU8432342,2019-04-08 17:30:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
1192,HLBU1904183,2019-04-09 11:26:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
1193,UACU4121008,2019-04-13 10:13:00,CALLAO,Gate out empty,2019-05-22 18:00:00,ITAPOA,Vessel arrival
1194,HLBU1316390,2019-04-08 11:20:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
1195,HLBU1165648,2019-04-09 10:10:00,CALLAO,Gate out empty,2019-05-06 12:00:00,GUAYAQUIL,Vessel arrival
1196,HLXU1390374,2019-04-17 15:05:00,ANTOFAGASTA,Gate out empty,2019-05-22 18:00:00,ITAPOA,Vessel arrival
1197,UACU4784490,2019-04-11 15:33:00,GUAYAQUIL,Gate out empty,2019-05-20 08:00:00,YOKOHAMA,Vessel arrival
1198,HAMU1206705,2019-04-09 11:29:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
1199,HLBU1197141,2019-04-08 17:00:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
1200,HLBU9032723,2019-04-11 23:52:00,GUAYAQUIL,Gate out empty,2019-05-10 18:00:00,"JACKSONVILLE, FL",Vessel arrival
1201,UACU4783581,2019-04-16 08:18:00,GUAYAQUIL,Gate out empty,2019-05-22 06:00:00,LE HAVRE,Vessel arrival
1202,UACU4790831,2019-04-11 15:02:00,GUAYAQUIL,Gate out empty,2019-05-16 07:00:00,GDYNIA,Vessel arrival
1203,UACU8428585,2019-04-12 12:42:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
1204,HLBU9242946,2019-04-12 18:43:00,GUAYAQUIL,Gate out empty,2019-05-10 18:00:00,"JACKSONVILLE, FL",Vessel arrival
1205,HLXU8767372,2019-04-03 20:55:00,GUAYAQUIL,Gate out empty,2019-05-12 14:00:00,VIGO,Vessel arrival
1206,UACU4735773,2019-04-11 10:57:00,GUAYAQUIL,Gate out empty,2019-05-22 23:00:00,QINGDAO,Vessel arrival
1207,UACU8441294,2019-04-12 12:14:00,QUITO,Gate out empty,2019-04-23 07:00:00,CALLAO,Vessel arrival
1208,HLBU1985626,2019-04-12 13:55:00,GUAYAQUIL,Gate out empty,2019-04-24 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
1209,HLBU2219965,2019-04-17 07:41:00,GUAYAQUIL,Gate out empty,2019-05-12 07:00:00,"OAKLAND, CA",Vessel arrival
1210,HLBU1045750,2019-04-11 19:13:00,GUAYAQUIL,Gate out empty,2019-05-04 19:00:00,"BALTIMORE, MD",Vessel arrival
1211,HLBU1225011,2019-04-11 02:50:00,GUAYAQUIL,Gate out empty,2019-05-15 00:00:00,BUSAN,Discharge
1212,HAMU1017147,2019-04-05 09:49:00,CALLAO,Gate out empty,2019-05-04 06:00:00,HAMBURG,Vessel arrival
1213,HLXU5318871,2019-04-02 18:57:00,CALLAO,Gate out empty,2019-04-24 15:00:00,GEORGETOWN,Vessel arrival
1214,HLXU5330183,2019-04-04 09:56:00,CALLAO,Gate out empty,2019-05-02 07:00:00,"HOUSTON, TX",Vessel arrival
1215,CLHU9101652,2019-04-15 10:24:00,CALLAO,Gate out empty,2019-05-14 13:00:00,"SAVANNAH, GA",Vessel arrival
1216,GATU8805206,2019-04-13 08:35:00,CALLAO,Gate out empty,2019-05-06 00:00:00,SAN PEDRO SULA,Arrival in
1217,HAMU1269339,2019-04-13 15:43:00,CALLAO,Gate out empty,2019-04-25 08:00:00,SAN ANTONIO,Vessel arrival
1218,HLXU5294471,2019-04-13 18:09:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
1219,UACU8387948,2019-04-15 18:17:00,CALLAO,Gate out empty,2019-06-13 00:00:00,JAKARTA,Discharge
1220,UACU8423829,2019-04-13 15:21:00,CALLAO,Gate out empty,2019-04-24 22:00:00,VALPARAISO,Vessel arrival
1221,UACU8427640,2019-04-15 10:55:00,CALLAO,Gate out empty,2019-04-24 22:00:00,VALPARAISO,Vessel arrival
1222,HLBU1922459,2019-04-13 14:37:00,CALLAO,Gate out empty,2019-05-08 17:00:00,"SEATTLE, WA",Vessel arrival
1223,HLBU2120695,2019-04-10 18:52:00,CALLAO,Gate out empty,2019-04-19 15:00:00,SAN ANTONIO,Vessel arrival
1224,HLBU2235499,2019-04-11 16:27:00,CALLAO,Gate out empty,2019-04-29 07:00:00,"PORT EVERGLADES, FL",Vessel arrival
1225,HLXU8361357,2019-04-17 11:14:00,CALLAO,Gate out empty,2019-05-02 08:00:00,SAN ANTONIO,Vessel arrival
1226,HLBU1530479,2019-04-02 11:32:00,CALLAO,Gate out empty,2019-05-20 10:00:00,BUENOS AIRES,Vessel arrival
1227,HLBU1793032,2019-04-04 09:02:00,CALLAO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
1228,HLXU1373633,2019-04-09 13:51:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
1229,HLXU3321500,2019-04-08 14:05:00,CALLAO,Gate out empty,2019-04-25 07:00:00,"NEW YORK, NY",Vessel arrival
1230,UACU8441170,2019-04-16 09:30:00,CALLAO,Gate out empty,2019-06-13 00:00:00,JAKARTA,Discharge
1231,UACU8498772,2019-04-10 09:36:00,CALLAO,Gate out empty,2019-05-15 18:00:00,ITAPOA,Vessel arrival
1232,HLXU3411100,2019-04-09 16:41:00,CALLAO,Gate out empty,2019-06-08 06:00:00,BUSAN,Vessel arrival
1233,UACU4751054,2019-04-04 22:51:00,CALLAO,Gate out empty,2019-05-03 20:00:00,VALENCIA,Vessel arrival
1234,UACU8412697,2019-04-11 11:48:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
1235,HAMU1228936,2019-04-13 10:17:00,CALLAO,Gate out empty,2019-04-25 08:00:00,SAN ANTONIO,Vessel arrival
1236,HLBU1984419,2019-04-13 09:38:00,CALLAO,Gate out empty,2019-04-22 20:00:00,GUAYAQUIL,Vessel arrival
1237,HLXU8033363,2019-04-12 01:24:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
1238,TEMU1459052,2019-04-11 17:31:00,CALLAO,Gate out empty,2019-06-07 15:00:00,HAMAD,Vessel arrival
1239,TGBU2620140,2019-04-13 10:55:00,CALLAO,Gate out empty,2019-06-10 10:00:00,BUENOS AIRES,Vessel arrival
1240,UACU3966823,2019-04-11 16:22:00,CALLAO,Gate out empty,2019-05-14 06:00:00,SAINT PETERSBURG,Vessel arrival
1241,UACU3871348,2019-04-10 09:00:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
1242,UACU8413230,2019-04-01 17:56:00,CALLAO,Gate out empty,2019-05-04 22:00:00,"MAZATLAN, SIN",Vessel arrival
1243,UACU8488408,2019-04-09 09:16:00,CALLAO,Gate out empty,2019-04-25 07:00:00,"NEW YORK, NY",Vessel arrival
1244,HLBU1322120,2019-04-13 09:56:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
1245,UACU8523751,2019-04-09 09:26:00,CALLAO,Gate out empty,2019-04-26 12:00:00,CAUCEDO,Vessel arrival
1246,UACU8585840,2019-04-13 10:27:00,CALLAO,Gate out empty,2019-05-10 00:00:00,"WILMINGTON, CA",Arrival in
1247,UACU8599119,2019-04-11 12:22:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
1248,HLBU1053951,2019-04-13 17:02:00,CALLAO,Gate out empty,2019-05-11 22:00:00,"MAZATLAN, SIN",Vessel arrival
1249,HLXU3197282,2019-04-05 10:27:00,CALLAO,Gate out empty,2019-05-24 00:00:00,HUANGPU,Discharge
1250,UACU3926815,2019-04-09 08:47:00,CALLAO,Gate out empty,2019-04-26 19:00:00,BARRANQUILLA,Vessel arrival
1251,HLBU1127170,2019-04-16 13:05:00,CALLAO,Gate out empty,2019-05-01 04:00:00,CARTAGENA (COLOMBIA),Vessel arrival
1252,UACU8184051,2019-04-12 08:48:00,CALLAO,Gate out empty,2019-05-03 00:00:00,"WILMINGTON, CA",Arrival in
1253,UACU8534838,2019-04-11 16:23:00,CALLAO,Gate out empty,2019-05-23 00:00:00,ZHANGJIAGANG,Discharge
1254,UACU3801187,2019-04-16 17:58:00,CALLAO,Gate out empty,2019-05-30 18:00:00,KOBE,Vessel arrival
1255,HLBU1186390,2019-04-17 11:06:00,CALLAO,Gate out empty,2019-06-12 00:00:00,HO CHI MINH CITY,Arrival in
1256,TGBU6122589,2019-04-10 19:55:00,CALLAO,Gate out empty,2019-05-02 07:00:00,"NEW YORK, NY",Vessel arrival
1257,HAMU1224648,2019-04-12 16:06:00,CALLAO,Gate out empty,2019-05-05 07:00:00,"OAKLAND, CA",Vessel arrival
1258,HLBU1481008,2019-04-13 10:02:00,CALLAO,Gate out empty,2019-04-29 10:00:00,GUAYAQUIL,Vessel arrival
1259,HLXU8572215,2019-04-13 20:30:00,CALLAO,Gate out empty,2019-06-12 00:00:00,ZHANJIANG,Discharge
1260,HLBU2052250,2019-04-17 10:28:00,CALI,Gate out empty,2019-05-09 03:00:00,"VERACRUZ, VER",Vessel arrival
1261,HLXU3243618,2019-04-05 08:55:00,CALLAO,Gate out empty,2019-05-24 00:00:00,HUANGPU,Discharge
1262,HLBU8082798,2019-04-05 13:03:00,CALLAO,Gate out empty,2019-05-08 17:00:00,"SEATTLE, WA",Vessel arrival
1263,HLXU1091157,2019-04-17 12:53:00,SAN ANTONIO,Gate out empty,2019-05-25 08:00:00,TOKYO,Vessel arrival
