container,carrier,timedelta,first_date,first_status,first_status_code,first_location,first_latitude,first_longitude,first_vehicle,last_date,last_status,last_status_code,last_location,last_latitude,last_longitude,last_vehicle
TGBU2227724,2,81.29722222222222,2019-01-24 10:02:00,Gate out empty,1,BARCELONA,41.3828939,2.1774322,2,2019-04-15 17:10:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
TEMU9054430,2,40.96875,2019-03-06 12:05:00,Gate out empty,1,ANTWERP,51.2211097,4.3997081,2,2019-04-16 11:20:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLBU9067571,2,37.6875,2019-03-06 20:37:00,Gate out empty,1,ANTWERP,51.2211097,4.3997081,2,2019-04-13 13:07:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
UACU8474385,2,42.06041666666667,2019-03-06 10:17:00,Gate out empty,1,BARCELONA,41.3828939,2.1774322,2,2019-04-17 11:44:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLBU9119741,2,58.91736111111111,2019-02-15 19:41:00,Gate out empty,1,GDYNIA,54.5164982,18.5402738,2,2019-04-15 17:42:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLBU9185810,2,59.02569444444445,2019-02-15 15:41:00,Gate out empty,1,GDYNIA,54.5164982,18.5402738,2,2019-04-15 16:18:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLBU9226400,2,59.138888888888886,2019-02-15 14:35:00,Gate out empty,1,GDYNIA,54.5164982,18.5402738,2,2019-04-15 17:55:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLBU2132090,2,48.19861111111111,2019-02-28 11:00:00,Gate out empty,1,BAD SALZUFLEN,52.0857452,8.7534422,2,2019-04-17 15:46:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLXU1294597,2,40.27708333333333,2019-03-06 06:28:00,Gate out empty,1,STRASBOURG,48.584614,7.7507127,2,2019-04-15 13:07:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
LNXU9652294,2,40.53888888888889,2019-03-07 06:01:00,Gate out empty,1,HAMBURG,53.550341,10.000654,2,2019-04-16 18:57:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
UACU5630329,2,54.079166666666666,2019-02-20 12:29:00,Gate out empty,1,SCANDIANO,44.5993449,10.6878385,2,2019-04-15 14:23:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLBU8097000,2,57.730555555555554,2019-02-13 19:00:00,Gate out empty,1,BILBAO,43.2630051,-2.9349915,2,2019-04-12 12:32:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
UACU2422888,2,47.02638888888889,2019-02-27 12:32:00,Gate out empty,1,ANTWERP,51.2211097,4.3997081,2,2019-04-15 13:10:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
HLXU3151701,2,34.415277777777774,2019-03-07 14:26:00,Gate out empty,1,"HOUSTON, TX",29.7589382,-95.3676974,2,2019-04-11 00:24:00,Departure from,8,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLBU8004840,2,34.202083333333334,2019-03-09 08:54:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 13:45:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLBU8008110,2,35.80972222222222,2019-03-07 16:25:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 11:51:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLBU8023603,2,34.96736111111111,2019-03-08 13:25:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 12:38:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLBU8025988,2,32.11527777777778,2019-03-11 09:05:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 11:51:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLBU8075490,2,35.97361111111111,2019-03-07 13:21:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 12:43:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLXU5620182,2,36.0875,2019-03-07 16:29:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 18:35:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
QIBU1237903,2,36.17777777777778,2019-03-07 14:05:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 18:21:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
TEXU1571739,2,35.02361111111111,2019-03-08 11:55:00,Gate out empty,1,"SAVANNAH, GA",32.0809263,-81.0911768,2,2019-04-12 12:29:00,Gate in empty,0,PUERTO ANGAMOS,-23.07145995,-70.3832312606771,2
HLBU9035682,2,43.89513888888889,2019-02-28 13:19:00,Gate out empty,1,ROTTERDAM,51.9228934,4.4631786,2,2019-04-13 10:48:00,Gate in empty,0,VALPARAISO,-33.0458456,-71.6196749,2
CPSU5104361,2,41.77847222222222,2019-01-23 17:47:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-03-06 12:28:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CPSU5112963,2,25.024305555555557,2019-01-25 18:31:00,Gate out empty,1,CAUCEDO,18.4015585,-69.634486,2,2019-02-19 19:06:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CPSU5142490,2,25.34375,2019-01-31 18:46:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-26 03:01:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CPSU5148755,2,20.353472222222223,2019-02-09 22:51:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-03-02 07:20:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CPSU5157309,2,24.89097222222222,2019-01-25 20:28:00,Gate out empty,1,CAUCEDO,18.4015585,-69.634486,2,2019-02-19 17:51:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CPSU5161654,2,35.64652777777778,2019-01-28 12:33:00,Gate out empty,1,VALPARAISO,-33.0458456,-71.6196749,2,2019-03-05 04:04:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CPSU5164801,2,23.1125,2019-02-02 05:23:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-25 08:05:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
CSVU7504114,2,18.62361111111111,2019-02-09 22:51:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-02-28 13:49:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9002101,2,32.577083333333334,2019-01-26 17:02:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-28 06:53:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9006302,2,36.71180555555556,2019-01-26 11:21:00,Gate out empty,1,VALPARAISO,-33.0458456,-71.6196749,2,2019-03-04 04:26:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9006431,2,34.293055555555554,2019-01-23 23:54:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-27 06:56:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9008270,2,28.686805555555555,2019-01-30 11:24:00,Gate out empty,1,SALVADOR,13.8000382,-88.9140683,2,2019-02-28 03:53:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9009127,2,34.08958333333333,2019-01-26 10:02:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-03-01 12:11:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9040230,2,31.736805555555556,2019-01-17 15:39:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-18 09:20:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9042552,2,37.602777777777774,2019-01-11 16:31:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-18 06:59:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9043029,2,32.982638888888886,2019-01-14 10:28:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-16 10:03:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9048015,2,37.018055555555556,2019-01-07 13:27:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-13 13:53:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9048782,2,55.3875,2018-12-20 17:49:00,Gate out empty,1,PARANAGUA,-25.5121904,-48.5251854,2,2019-02-14 03:07:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9049541,2,33.50416666666667,2019-01-26 18:00:00,Gate out empty,1,SANTO TOMAS DE CASTILLA,15.6866305,-88.6118496,2,2019-03-01 06:06:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9050671,2,26.606944444444444,2019-01-29 15:55:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-25 06:29:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9063215,2,61.83888888888889,2019-01-02 17:54:00,Gate out empty,1,PARANAGUA,-25.5121904,-48.5251854,2,2019-03-05 14:02:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9067904,2,25.29375,2019-02-08 09:15:00,Gate out empty,1,CAPE TOWN,-33.928992,18.417396,1,2019-03-05 16:18:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9071268,2,19.07847222222222,2019-02-03 12:10:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-02-22 14:03:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9072351,2,22.353472222222223,2019-02-09 22:51:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-03-04 07:20:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9072428,2,40.78402777777778,2019-01-17 14:28:00,Gate out empty,1,VALPARAISO,-33.0458456,-71.6196749,2,2019-02-27 09:17:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9075561,2,17.691666666666666,2019-02-02 20:52:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-02-20 13:28:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9077625,2,17.08125,2019-02-12 13:57:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-03-01 15:54:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9078154,2,36.769444444444446,2019-01-11 16:32:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-17 11:00:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9078576,2,31.52638888888889,2019-01-30 20:30:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-03-03 09:08:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9078874,2,38.50277777777778,2019-01-21 16:30:00,Gate out empty,1,BUENOS AIRES,-34.6075616,-58.437076,2,2019-03-01 04:34:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9079309,2,27.002777777777776,2019-01-28 19:12:00,Gate out empty,1,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2,2019-02-24 19:16:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9079700,2,32.97152777777778,2019-01-14 10:39:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-16 09:58:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9084901,2,18.122222222222224,2019-02-16 08:23:00,Gate out empty,1,SAN JOSE,37.3361905,-121.8905833,2,2019-03-06 11:19:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9086709,2,24.739583333333332,2019-02-07 21:15:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,2,2019-03-04 15:00:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9104926,2,36.140972222222224,2019-01-21 18:48:00,Gate out empty,1,GUAYAQUIL,-2.1898771,-79.8877153,2,2019-02-26 22:11:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9105347,2,30.730555555555554,2019-01-19 14:50:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-19 08:22:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9110533,2,27.51736111111111,2019-01-30 16:10:00,Gate out empty,1,SANTA MARTA,17.0920157,-88.6118965,2,2019-02-27 04:35:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9119633,2,21.583333333333332,2019-02-11 21:43:00,Gate out empty,1,CAUCEDO,18.4015585,-69.634486,2,2019-03-05 11:43:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9129518,2,34.93958333333333,2019-01-12 10:48:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-16 09:21:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9131475,2,19.059722222222224,2019-02-03 14:04:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-02-22 15:30:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9149221,2,23.419444444444444,2019-02-10 22:51:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-03-06 08:55:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9151548,2,17.64375,2019-02-16 18:28:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-03-06 09:55:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9152457,2,38.97013888888889,2019-01-24 13:41:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-03-04 12:58:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9163549,2,24.849305555555556,2019-02-08 20:17:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-03-05 16:40:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9169779,2,20.75347222222222,2019-02-11 17:10:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-03-04 11:15:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9171776,2,32.15694444444444,2019-02-01 08:22:00,Gate out empty,1,"NEW YORK, NY",40.7308619,-73.9871558,2,2019-03-05 12:08:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9177157,2,22.200694444444444,2019-02-11 22:13:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-03-06 03:02:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9179761,2,21.950694444444444,2019-01-27 16:16:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-02-18 15:05:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9182003,2,29.955555555555556,2019-01-17 13:40:00,Gate out empty,1,PUERTO CORTES,15.8783188,-87.9342511604816,2,2019-02-16 12:36:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9182739,2,20.547916666666666,2019-01-31 14:20:00,Gate out empty,1,"NORFOLK, VA",36.8462923,-76.2929252,2,2019-02-21 03:29:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9182868,2,23.690277777777776,2019-01-30 23:40:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-02-23 16:14:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9185240,2,19.460416666666667,2019-02-14 22:30:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,2,2019-03-06 09:33:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9186293,2,24.90277777777778,2019-02-04 20:46:00,Gate out empty,1,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2,2019-03-01 18:26:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9186610,2,19.584722222222222,2019-02-10 13:04:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-03-02 03:06:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9195612,2,25.27638888888889,2019-02-07 23:55:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-03-05 06:33:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9200597,2,31.2,2019-01-19 02:46:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-19 07:34:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9225804,2,38.425694444444446,2019-01-26 09:04:00,Gate out empty,1,GUAYAQUIL,-2.1898771,-79.8877153,2,2019-03-05 19:17:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9231237,2,24.465972222222224,2019-01-24 23:00:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-02-18 10:11:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9231685,2,14.534027777777778,2019-02-05 16:56:00,Gate out empty,1,PIRAEUS,37.9440078,23.6483599,1,2019-02-20 05:45:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9236239,2,18.884027777777778,2019-02-15 14:20:00,Gate out empty,1,SAN JOSE,37.3361905,-121.8905833,2,2019-03-06 11:33:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9255408,2,27.136111111111113,2019-01-22 18:21:00,Gate out empty,1,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,2,2019-02-18 21:37:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9256127,2,39.239583333333336,2019-01-10 17:24:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-18 23:09:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9256132,2,35.58611111111111,2018-12-28 17:05:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-02 07:09:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9256472,2,19.78263888888889,2019-02-09 16:41:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-03-01 11:28:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9257822,2,37.86944444444445,2018-12-26 13:19:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-02 10:11:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9259770,2,32.770833333333336,2018-12-31 12:54:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-02 07:24:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9260657,2,37.833333333333336,2019-01-07 18:06:00,Gate out empty,1,"ITAJAI, SC",-26.9117879,-48.6669852,2,2019-02-14 14:06:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9262583,2,32.12152777777778,2019-01-17 15:42:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-18 18:37:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9264288,2,32.950694444444444,2019-01-23 13:32:00,Gate out empty,1,SAN ANTONIO,-33.5808615,-71.6132377,2,2019-02-25 12:21:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9265176,2,18.605555555555554,2019-02-09 15:36:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-28 06:08:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9266043,2,21.85625,2019-02-04 16:06:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-26 12:39:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9266655,2,18.08888888888889,2019-02-02 15:06:00,Loaded,3,SANTA MARTA,17.0920157,-88.6118965,1,2019-02-20 17:14:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9267395,2,32.56666666666667,2018-12-31 20:30:00,Gate out empty,1,"ALTAMIRA, TAM",22.5630208,-98.1165183888334,2,2019-02-02 10:06:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9268391,2,50.638194444444444,2019-01-13 17:41:00,Gate out empty,1,"CAMBE, PR",-23.2782857,-51.2799829,2,2019-03-05 09:00:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9270779,2,20.425,2019-01-28 22:22:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-02-18 08:34:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9272350,2,18.93611111111111,2019-02-08 18:39:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-27 17:07:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9277578,2,19.956944444444446,2019-02-14 12:24:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-03-06 11:22:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9288696,2,29.500694444444445,2019-02-01 02:29:00,Gate out empty,1,GUAYAQUIL,-2.1898771,-79.8877153,2,2019-03-02 14:30:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9289136,2,30.3625,2019-02-01 19:24:00,Gate out empty,1,GUAYAQUIL,-2.1898771,-79.8877153,2,2019-03-04 04:06:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9293291,2,23.502777777777776,2019-02-08 18:06:00,Gate out empty,1,PUERTO CORTES,15.8783188,-87.9342511604816,2,2019-03-04 06:10:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9295400,2,20.410416666666666,2019-02-12 02:50:00,Gate out empty,1,CAUCEDO,18.4015585,-69.634486,2,2019-03-04 12:41:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9296840,2,62.59375,2018-11-30 17:23:00,Gate out empty,1,PARANAGUA,-25.5121904,-48.5251854,2,2019-02-01 07:38:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLBU9298863,2,32.643055555555556,2019-02-01 10:54:00,Gate out empty,1,GUAYAQUIL,-2.1898771,-79.8877153,2,2019-03-06 02:20:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8708575,2,21.13888888888889,2019-02-13 08:58:00,Gate out empty,1,"NORFOLK, VA",36.8462923,-76.2929252,2,2019-03-06 12:18:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8709801,2,18.479166666666668,2019-02-09 22:51:00,Gate out empty,1,DAMIETTA,31.4167427,31.8213657,1,2019-02-28 10:21:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8736140,2,34.97569444444444,2019-01-16 12:08:00,Gate out empty,1,SANTO TOMAS DE CASTILLA,15.6866305,-88.6118496,2,2019-02-20 11:33:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8740140,2,25.385416666666668,2019-02-07 02:26:00,Gate out empty,1,CAUCEDO,18.4015585,-69.634486,2,2019-03-04 11:41:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8741634,2,27.56875,2019-02-06 14:40:00,Gate out empty,1,CAUCEDO,18.4015585,-69.634486,2,2019-03-06 04:19:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8743869,2,28.022916666666667,2019-01-03 10:59:00,Gate out empty,1,"HOUSTON, TX",29.7589382,-95.3676974,2,2019-01-31 11:32:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8750580,2,21.53263888888889,2019-02-06 15:55:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-28 04:42:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8752726,2,24.500694444444445,2019-02-07 18:29:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-03-04 06:30:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8754056,2,22.368055555555557,2019-02-02 20:35:00,Gate out empty,1,PUERTO LIMON,-2.0945095,-73.1251956,2,2019-02-25 05:25:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8756676,2,58.834722222222226,2018-12-29 11:41:00,Gate out empty,1,TALCAHUANO,-36.7144863,-73.1141463,2,2019-02-26 07:43:00,Gate in empty,0,FELIXSTOWE,51.9639098,1.3515106,2
HLXU8757369,2,18.851388888888888,2019-02-05 12:12:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-02-24 08:38:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8759839,2,18.9625,2019-01-26 17:30:00,Loaded,3,SANTA MARTA,17.0920157,-88.6118965,1,2019-02-14 16:36:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
HLXU8760444,2,19.377083333333335,2019-01-14 22:28:00,Arrival in,2,CARTAGENA (COLOMBIA),10.4195841,-75.5271224,1,2019-02-03 07:31:00,Gate in empty,0,LONDON GATEWAY PORT,51.5054598,0.496054125960268,2
