container,movement_count,first_date,first_location,first_status,last_date,last_location,last_status
UACU4104470,9,2019-03-22 02:49:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
HLBU9017082,7,2019-03-23 17:51:00,VALPARAISO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
UACU4785136,7,2019-03-23 11:33:00,SAN ANTONIO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
UACU8474847,7,2019-03-15 19:07:00,VALPARAISO,Gate out empty,2019-05-06 07:00:00,COPENHAGEN,Vessel arrival
HLBU9178174,5,2019-03-25 12:29:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLXU5224509,7,2019-03-22 15:07:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
HAMU1153837,9,2019-03-22 10:12:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
HLBU2019680,9,2019-03-22 08:51:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
HLBU2131766,9,2019-03-22 09:29:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
HLBU2195863,9,2019-03-21 16:40:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
TGHU9856269,9,2019-03-22 10:54:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
UACU5120161,9,2019-03-22 10:17:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
UACU5961190,9,2019-03-22 10:18:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
UASU1035206,9,2019-03-22 10:44:00,ANTOFAGASTA,Gate out empty,2019-05-15 22:00:00,BUSAN,Vessel arrival
UACU4788900,9,2019-03-25 23:01:00,VALPARAISO,Gate out empty,2019-04-15 16:00:00,"SAVANNAH, GA",Vessel arrival
UACU4752430,5,2019-03-25 21:10:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8741146,5,2019-03-23 12:47:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLXU1247234,5,2019-03-09 12:07:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU8427465,5,2019-03-25 20:45:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1518468,5,2019-03-23 14:45:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
FSCU4616816,5,2019-03-08 21:13:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9250577,5,2019-03-22 22:08:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLXU8709714,5,2019-03-22 11:25:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLXU8782227,5,2019-03-22 02:17:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU4085852,7,2019-03-21 15:49:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
HLBU2045164,9,2019-03-14 11:13:00,VALPARAISO,Gate out empty,2019-04-21 13:00:00,"HOUSTON, TX",Vessel arrival
HLBU9003880,5,2019-03-26 12:53:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU8099387,11,2019-03-14 15:32:00,SANTIAGO DE CHILE,Gate out empty,2019-04-22 00:00:00,TEGUCIGALPA,Arrival in
HLBU2286407,7,2019-03-19 13:48:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
HLBU2302766,7,2019-03-21 12:19:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
HLBU2310777,7,2019-03-19 16:22:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
HLBU2313415,7,2019-03-21 12:19:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
HLBU2313420,7,2019-03-20 10:11:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
HLBU2313591,7,2019-03-20 09:04:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
TEMU1610929,7,2019-03-19 16:49:00,SANTIAGO DE CHILE,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
TEMU1621585,7,2019-03-19 16:22:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
TEMU1972804,7,2019-03-19 14:40:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
UACU3965128,7,2019-03-19 13:48:00,SAN ANTONIO,Gate out empty,2019-04-30 15:00:00,SOUTH SHIELDS,Vessel arrival
AMFU8628640,5,2019-03-21 10:07:00,ANTOFAGASTA,Gate out empty,2019-04-27 12:00:00,HAMBURG,Vessel arrival
HLBU1121742,9,2019-03-22 16:42:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
HLBU1790075,9,2019-03-22 15:02:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
HLXU5132418,9,2019-03-22 16:56:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
HLXU5284961,9,2019-03-22 14:16:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
HLXU5398590,9,2019-03-22 11:17:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
UACU8395394,9,2019-03-22 16:49:00,PUERTO ANGAMOS,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
CLHU8699642,5,2019-03-05 17:07:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU1191251,8,2019-03-13 11:44:00,SANTIAGO DE CHILE,Gate out empty,2019-05-16 09:00:00,OSLO,Vessel arrival
HLBU1428620,7,2019-03-12 10:32:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 00:00:00,OSLO,Discharge
UACU8584000,5,2019-03-14 15:03:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
CPSU5146813,8,2019-03-19 18:37:00,VALPARAISO,Gate out empty,2019-04-21 18:00:00,"SAN JUAN, PUERTO RICO",Vessel arrival
AXIU8471913,8,2019-03-27 13:06:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
CPSU1745710,8,2019-03-27 10:43:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
FSCU7674694,8,2019-03-27 12:48:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
HLXU1120569,8,2019-03-26 16:26:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
HLXU1160767,8,2019-03-27 10:47:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
HLXU1351444,8,2019-03-26 16:26:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
HLXU3317963,8,2019-03-26 16:20:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
TGHU3711442,8,2019-03-26 16:21:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
UACU3434250,8,2019-03-26 16:14:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
XINU1020980,8,2019-03-27 10:44:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
XINU1269211,8,2019-03-26 16:14:00,VALPARAISO,Gate out empty,2019-05-03 14:00:00,BARCELONA,Vessel arrival
CPSU1790690,7,2019-03-22 00:15:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU3152436,7,2019-03-22 00:15:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
TEMU1482406,7,2019-03-22 00:16:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
UACU3268930,7,2019-03-22 00:15:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLBU1488804,9,2019-03-22 10:45:00,SANTIAGO DE CHILE,Gate out empty,2019-04-18 03:00:00,"VERACRUZ, VER",Vessel arrival
UACU4154613,7,2019-03-20 12:57:00,SANTIAGO DE CHILE,Gate out empty,2019-05-07 00:00:00,SZCZECIN,Vessel arrival
HAMU1293124,11,2019-03-21 09:33:00,ANTOFAGASTA,Gate out empty,2019-05-19 09:00:00,TIANJIN XINGANG,Vessel arrival
UACU8295501,7,2019-03-19 09:34:00,SANTIAGO DE CHILE,Gate out empty,2019-05-02 07:00:00,GDYNIA,Vessel arrival
UACU4755358,7,2019-03-25 19:44:00,VALPARAISO,Gate out empty,2019-05-03 18:30:00,SAINT PETERSBURG,Vessel arrival
HLBU9040570,5,2019-03-23 14:32:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9051493,5,2019-03-23 14:52:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9052144,5,2019-03-23 11:58:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
FSCU9888930,14,2019-03-16 13:04:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
UACU5257658,12,2019-03-15 11:20:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
UACU5515011,12,2019-03-15 12:54:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
UACU5811559,12,2019-03-15 17:57:00,SANTIAGO DE CHILE,Gate out empty,2019-04-26 00:00:00,"ATLANTA, GA",Arrival in
HLXU8734173,7,2019-03-22 02:23:00,SAN ANTONIO,Gate out empty,2019-05-06 00:00:00,COPENHAGEN,Discharge
HLXU6770016,5,2019-03-25 18:27:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU6758140,7,2019-03-24 00:50:00,SAN ANTONIO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
UACU8551389,10,2019-03-15 13:03:00,SAN ANTONIO,Gate out empty,2019-04-28 07:00:00,"OAKLAND, CA",Vessel arrival
UACU8559190,7,2019-03-22 16:52:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
CLHU3325228,9,2019-03-22 04:06:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
HLXU1036870,9,2019-03-22 02:51:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
HLXU1327303,9,2019-03-22 04:05:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
HLXU3364311,9,2019-03-22 04:06:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
TEMU1651759,9,2019-03-22 04:05:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
TEMU1678765,9,2019-03-22 04:07:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
UACU8366333,9,2019-02-20 17:04:00,SAN ANTONIO,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
CPSU1757985,8,2019-03-14 18:15:00,VALPARAISO,Gate out empty,2019-04-18 13:00:00,BRIDGETOWN,Vessel arrival
HAMU1193974,5,2019-03-15 15:11:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU2207687,5,2019-03-15 13:46:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8589795,5,2019-03-15 15:42:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU5480105,5,2019-03-21 19:57:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8711516,5,2019-03-26 00:15:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9125699,7,2019-03-26 00:37:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,"PHILADELPHIA, PA",Vessel arrival
UAEU1255720,4,2019-04-12 11:24:00,VALPARAISO,Gate out empty,2019-05-16 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1029554,10,2019-03-25 09:19:00,SANTIAGO DE CHILE,Gate out empty,2019-05-05 00:00:00,MADRID,Arrival in
HLBU9157443,5,2019-03-26 00:39:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
LNXU9653650,5,2019-03-23 10:31:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
TGHU1223304,7,2019-03-12 21:32:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
UACU3771349,7,2019-03-13 18:27:00,SAN ANTONIO,Gate out empty,2019-04-26 00:00:00,MOERDIJK,Arrival in
HLBU1804008,7,2019-03-20 17:28:00,SANTIAGO DE CHILE,Gate out empty,2019-05-07 07:00:00,AARHUS,Vessel arrival
LNXU7550225,5,2019-03-25 15:33:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU5377925,9,2019-03-15 11:29:00,SANTIAGO DE CHILE,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
CSVU7503376,5,2019-03-26 13:33:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLXU8779007,5,2019-03-22 21:34:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU3455572,7,2019-03-16 09:31:00,VALPARAISO,Gate out empty,2019-04-30 07:00:00,TEESPORT,Vessel arrival
CSVU7500042,5,2019-03-22 15:46:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9078508,5,2019-03-22 20:40:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1823667,5,2019-03-15 18:36:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU8388857,5,2019-03-23 13:43:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
CPSU5111313,5,2019-03-23 10:42:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
FSCU7712243,8,2019-03-15 13:21:00,SANTIAGO DE CHILE,Gate out empty,2019-04-25 00:00:00,MOERDIJK,Arrival in
GATU1372887,5,2019-03-15 13:14:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU1179430,5,2019-03-15 13:58:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU4114077,5,2019-03-15 13:57:00,SANTIAGO DE CHILE,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
CPSU5129992,9,2019-03-23 13:23:00,SAN ANTONIO,Gate out empty,2019-04-15 16:00:00,"SAVANNAH, GA",Vessel arrival
UACU3763507,9,2019-03-19 14:53:00,IQUIQUE,Gate out empty,2019-05-01 13:00:00,GENOA,Vessel arrival
CPSU5156405,5,2019-03-22 20:47:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU8444457,12,2019-03-12 10:26:00,VALPARAISO,Gate out empty,2019-05-02 17:00:00,"HALIFAX, NS",Vessel arrival
CLHU4796536,7,2019-03-16 14:00:00,SAN ANTONIO,Gate out empty,2019-04-30 07:00:00,TEESPORT,Vessel arrival
UACU5378731,10,2019-03-20 12:57:00,VALPARAISO,Gate out empty,2019-05-04 08:00:00,"VANCOUVER, BC",Vessel arrival
HLBU9031671,5,2019-03-25 17:45:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9172474,5,2019-03-23 10:21:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU5905133,7,2019-03-13 13:36:00,SANTIAGO DE CHILE,Gate out empty,2019-05-03 00:00:00,GOTHENBURG,Discharge
TGBU2621126,6,2019-03-22 17:14:00,VALPARAISO,Arrival in,2019-04-30 07:00:00,TEESPORT,Vessel arrival
HLXU8777513,5,2019-03-25 10:17:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9105389,8,2019-03-25 19:30:00,VALPARAISO,Gate out empty,2019-05-14 10:00:00,"SYDNEY, NSW",Vessel arrival
CPSU5147189,5,2019-03-23 01:41:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9093966,5,2019-03-25 10:29:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8725675,5,2019-03-23 13:30:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU4805464,5,2019-03-23 20:16:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UAEU1246009,5,2019-03-25 10:09:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1781068,11,2019-03-18 10:34:00,VALPARAISO,Gate out empty,2019-04-22 00:00:00,LA CEIBA,Arrival in
HLXU8345124,12,2019-03-18 11:37:00,VALPARAISO,Gate out empty,2019-05-08 00:00:00,WORLD WIDE DUMMY LOCATION EQUIPMENT,Arrival in
HLBU9231052,5,2019-03-23 12:07:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9001553,9,2019-03-25 14:55:00,VALPARAISO,Gate out empty,2019-04-15 16:00:00,"SAVANNAH, GA",Vessel arrival
HLBU9161802,8,2019-03-25 18:33:00,VALPARAISO,Gate out empty,2019-04-21 18:00:00,"SAN JUAN, PUERTO RICO",Vessel arrival
HLXU6519021,8,2019-03-18 21:40:00,VALPARAISO,Arrival in,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
HLXU5256229,7,2019-03-25 12:17:00,SANTIAGO DE CHILE,Gate out empty,2019-05-10 07:00:00,"VANCOUVER, BC",Vessel arrival
UACU8578944,7,2019-03-15 13:43:00,VALPARAISO,Gate out empty,2019-05-04 07:00:00,STOCKHOLM,Vessel arrival
AMFU3114823,7,2019-03-22 01:46:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
AMFU3225555,7,2019-03-22 01:49:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
CPSU1787510,7,2019-03-22 01:49:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HAMU1012886,7,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLBU1009687,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLBU1119806,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLBU1349218,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLBU1450429,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU1232131,7,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU1325867,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU1398267,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU3067885,7,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU3296198,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU3375487,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLXU3399792,7,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
TEMU1061428,7,2019-03-22 01:49:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
TGHU0693617,7,2019-03-22 01:47:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
UACU3401302,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
UACU4130360,7,2019-03-22 01:48:00,PUERTO ANGAMOS,Gate out empty,2019-04-25 00:00:00,ROTTERDAM,Arrival in
HLBU1830199,5,2019-03-22 10:37:00,VALPARAISO,Gate out empty,2019-04-29 22:00:00,ANTWERP,Vessel arrival
HLXU1406629,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
HLXU3119910,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
HLXU3393428,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
HLXU3459891,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
UACU3555592,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
UACU3693420,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
UACU3701845,8,2019-03-22 01:50:00,PUERTO ANGAMOS,Gate out empty,2019-05-09 13:30:00,LIVORNO (LEGHORN),Vessel arrival
UACU4730555,5,2019-03-26 17:34:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU5968018,7,2019-03-15 12:57:00,SANTIAGO DE CHILE,Gate out empty,2019-05-08 18:00:00,RIGA,Vessel arrival
LNXU8451870,5,2019-03-23 10:57:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9041242,7,2019-03-26 01:47:00,VALPARAISO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
UACU8366610,7,2019-03-19 13:25:00,VALPARAISO,Gate out empty,2019-05-02 00:00:00,OSLO,Discharge
HLXU8209494,11,2019-03-25 13:27:00,VALPARAISO,Gate out empty,2019-04-17 07:00:00,CARTAGO,Arrival in
HLXU8779943,5,2019-03-25 15:51:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU1198410,5,2019-03-12 15:31:00,ANTOFAGASTA,Gate out empty,2019-04-29 22:00:00,ANTWERP,Vessel arrival
TGBU2248671,11,2019-03-18 13:44:00,SAN ANTONIO,Gate out empty,2019-04-21 00:00:00,"MONTEMORELOS, NLE",Arrival in
UACU4060290,11,2019-03-18 14:53:00,SAN ANTONIO,Gate out empty,2019-04-21 00:00:00,"MONTEMORELOS, NLE",Arrival in
HLBU1275440,5,2019-03-25 13:00:00,VALPARAISO,Gate out empty,2019-04-30 07:00:00,ROTTERDAM,Vessel arrival
HLXU8735586,5,2019-03-25 21:15:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UAEU1260239,5,2019-03-25 22:29:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9021185,7,2019-03-23 15:49:00,VALPARAISO,Gate out empty,2019-04-29 07:00:00,HELSINGBORG,Vessel arrival
HLBU1428826,7,2019-03-15 18:24:00,VALPARAISO,Gate out empty,2019-05-08 07:00:00,RAUMA,Vessel arrival
HLXU8735776,5,2019-03-22 21:56:00,SAN ANTONIO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UAEU1257169,5,2019-03-26 00:52:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
UACU4763013,5,2019-03-22 21:19:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
HLBU9156452,5,2019-03-25 18:06:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU5712319,9,2019-03-23 11:57:00,VALPARAISO,Gate out empty,2019-04-28 00:00:00,"DUBLIN, IRELAND",Vessel arrival
HLBU9076850,5,2019-03-25 16:38:00,VALPARAISO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UAEU1265734,5,2019-03-22 20:04:00,SAN ANTONIO,Gate out empty,2019-04-23 07:00:00,ROTTERDAM,Vessel arrival
UACU3746264,7,2019-03-19 14:09:00,VALPARAISO,Gate out empty,2019-05-05 13:00:00,HELSINKI,Vessel arrival
HLBU9072578,5,2019-03-25 14:57:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU9166300,5,2019-03-25 15:43:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLXU8780688,5,2019-03-25 14:11:00,VALPARAISO,Gate out empty,2019-04-25 05:00:00,LONDON GATEWAY PORT,Vessel arrival
HLBU1509403,9,2019-03-22 19:37:00,PUERTO ANGAMOS,Gate out empty,2019-05-06 12:00:00,DUNKERQUE,Vessel arrival
